19.34,0.01,0.00
19.80,0.01,0.00
20.30,0.01,0.00
20.74,0.01,0.00
21.29,0.01,-0.01
21.87,0.01,-0.01
22.47,0.01,-0.01
23.11,0.01,-0.01
23.76,0.01,-0.02
24.44,0.01,-0.02
25.14,0.01,-0.02
25.86,0.01,-0.03
26.60,0.01,-0.03
27.36,0.01,-0.03
28.13,0.01,-0.04
28.93,0.01,-0.04
29.73,0.01,-0.05
30.55,0.01,-0.05
31.39,0.01,-0.05
32.23,0.01,-0.06
33.09,0.01,-0.06
33.96,0.01,-0.07
34.84,0.01,-0.07
35.73,0.01,-0.08
36.47,0.00,-0.08
37.23,0.00,-0.08
37.98,0.00,-0.09
38.89,0.00,-0.09
39.80,0.00,-0.10
40.71,0.00,-0.11
41.46,0.00,-0.11
42.35,0.00,-0.12
43.23,0.00,-0.13
44.10,0.00,-0.14
44.94,0.00,-0.15
45.75,0.00,-0.16
46.52,0.00,-0.16
47.24,0.00,-0.17
47.81,0.00,-0.18
48.45,0.00,-0.18
49.02,0.00,-0.19
49.53,0.00,-0.19
49.98,0.00,-0.19
50.37,0.00,-0.20
50.69,0.00,-0.20
50.94,0.00,-0.20
51.13,0.00,-0.19
51.26,0.00,-0.19
51.32,0.00,-0.19
51.33,0.00,-0.19
51.29,0.00,-0.18
51.19,0.00,-0.18
51.06,0.00,-0.18
50.87,0.00,-0.17
50.64,0.00,-0.17
50.36,0.00,-0.17
50.09,0.00,-0.16
49.74,0.00,-0.16
49.36,0.00,-0.16
48.94,0.00,-0.16
48.56,0.00,-0.16
48.09,0.00,-0.16
47.67,0.00,-0.16
47.15,0.00,-0.16
46.60,0.00,-0.16
46.02,0.00,-0.16
45.43,0.00,-0.16
44.81,0.00,-0.16
44.18,0.00,-0.16
43.53,0.00,-0.16
42.86,0.00,-0.16
42.17,0.00,-0.16
41.47,0.00,-0.16
40.76,0.00,-0.16
40.15,0.00,-0.16
39.54,0.00,-0.16
38.79,0.00,-0.16
38.03,0.00,-0.16
37.27,0.00,-0.17
36.49,0.00,-0.17
35.70,0.00,-0.17
34.90,0.00,-0.17
34.10,0.00,-0.17
33.28,0.00,-0.17
32.60,0.00,-0.17
31.77,0.00,-0.17
30.94,0.00,-0.17
30.10,0.00,-0.17
29.25,0.00,-0.17
28.40,0.00,-0.17
27.54,0.00,-0.17
26.68,0.00,-0.17
25.81,0.00,-0.18
24.94,0.00,-0.18
24.06,0.00,-0.18
23.18,0.00,-0.18
22.29,0.00,-0.18
21.41,0.00,-0.18
20.66,0.00,-0.18
19.77,0.00,-0.18
18.87,0.00,-0.18
17.97,0.00,-0.19
17.08,0.00,-0.19
16.19,0.00,-0.19
15.32,0.00,-0.19
14.46,0.00,-0.19
13.62,0.00,-0.19
12.81,0.00,-0.19
12.03,0.00,-0.19
11.27,0.00,-0.19
10.53,0.00,-0.19
9.83,0.00,-0.19
9.16,0.00,-0.19
8.51,0.00,-0.19
7.89,0.00,-0.19
7.30,0.00,-0.19
6.73,0.00,-0.19
6.19,0.00,-0.19
5.68,0.00,-0.19
5.27,0.00,-0.19
4.79,0.00,-0.19
4.34,0.00,-0.19
3.99,0.00,-0.19
3.64,0.00,-0.19
3.26,0.00,-0.19
2.90,0.00,-0.18
2.56,0.00,-0.18
2.25,0.00,-0.18
1.96,0.00,-0.18
1.69,0.00,-0.18
1.44,0.00,-0.18
1.20,0.00,-0.18
0.98,0.00,-0.18
0.77,0.00,-0.18
0.57,0.00,-0.18
0.38,0.00,-0.18
0.21,0.00,-0.18
0.05,0.00,-0.18
-0.11,0.00,-0.18
-0.26,0.00,-0.18
-0.39,0.00,-0.18
-0.50,0.00,-0.18
-0.60,0.00,-0.18
-0.72,0.00,-0.18
-0.83,0.00,-0.18
-0.95,0.00,-0.18
-1.06,0.00,-0.19
-1.17,0.00,-0.18
-1.30,0.00,-0.18
-1.46,0.00,-0.18
-1.60,0.00,-0.18
-1.78,0.00,-0.18
-1.99,0.00,-0.17
-2.22,0.00,-0.17
-2.47,0.00,-0.16
-2.69,0.00,-0.16
-2.99,0.00,-0.15
-3.30,0.00,-0.14
-3.64,0.00,-0.14
-4.00,0.00,-0.13
-4.37,0.00,-0.12
-4.76,0.00,-0.12
-5.09,0.00,-0.11
-5.49,0.00,-0.10
-5.82,0.00,-0.10
-6.14,0.00,-0.09
-6.53,0.00,-0.08
-6.91,0.00,-0.07
-7.28,0.00,-0.06
-7.57,0.00,-0.06
-7.85,0.00,-0.05
-8.11,0.00,-0.04
-8.39,0.00,-0.03
-8.64,0.00,-0.02
-8.85,0.00,-0.02
-9.03,0.00,-0.01
-9.16,0.00,0.00
-9.28,0.00,0.01
-9.36,0.00,0.02
-9.40,0.00,0.03
-9.42,0.00,0.04
-9.41,0.00,0.05
-9.37,0.00,0.06
-9.30,0.00,0.06
-9.21,0.00,0.07
-9.08,0.00,0.08
-8.96,0.00,0.09
-8.78,0.00,0.10
-8.58,0.00,0.11
-8.35,0.00,0.12
-8.10,0.00,0.13
-7.83,0.00,0.14
-7.59,0.00,0.14
-7.28,0.00,0.15
-6.95,0.00,0.15
-6.60,0.00,0.16
-6.23,0.00,0.16
-5.84,0.00,0.16
-5.44,0.00,0.16
-5.09,0.00,0.16
-4.67,0.00,0.16
-4.22,0.00,0.16
-3.77,0.00,0.15
-3.31,0.00,0.15
-2.83,0.00,0.14
-2.34,0.00,0.14
-1.93,0.00,0.13
-1.50,0.00,0.13
-1.06,0.00,0.12
-0.53,0.00,0.12
0.03,0.00,0.11
0.60,0.00,0.11
1.20,0.00,0.11
1.81,0.00,0.10
2.44,0.00,0.10
3.10,0.01,0.10
3.66,0.01,0.10
4.34,0.01,0.10
5.05,0.01,0.10
5.65,0.01,0.10
6.38,0.01,0.11
