4.20,0.09,-0.02
4.20,0.09,-0.02
4.20,0.09,-0.02
4.21,0.08,-0.02
4.21,0.08,-0.02
4.21,0.08,-0.02
4.21,0.08,-0.02
4.21,0.08,-0.02
4.22,0.08,-0.02
4.22,0.08,-0.02
4.22,0.07,-0.02
4.22,0.07,-0.02
4.22,0.07,-0.02
4.22,0.07,-0.02
4.22,0.07,-0.02
4.23,0.07,-0.02
4.23,0.07,-0.02
4.23,0.07,-0.02
4.23,0.07,-0.02
4.23,0.07,-0.02
4.23,0.07,-0.02
4.23,0.07,-0.02
4.23,0.06,-0.02
4.23,0.06,-0.02
4.24,0.06,-0.02
4.24,0.05,-0.02
4.24,0.05,-0.02
4.24,0.05,-0.02
4.24,0.05,-0.02
4.24,0.05,-0.02
4.24,0.05,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.25,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.02
4.24,0.04,-0.01
4.23,0.04,-0.01
4.23,0.04,-0.01
4.22,0.04,-0.01
4.22,0.04,-0.01
4.22,0.04,-0.01
4.21,0.04,-0.01
4.21,0.04,-0.01
4.21,0.04,-0.01
4.20,0.04,-0.01
4.20,0.04,-0.01
4.19,0.04,-0.01
4.19,0.04,-0.01
4.19,0.04,-0.01
4.18,0.04,-0.01
4.18,0.04,-0.01
4.18,0.04,-0.01
4.18,0.04,-0.01
4.17,0.04,-0.01
4.17,0.04,-0.01
4.17,0.04,-0.01
